tempo= 166
47.141666666666666 I
47.166666666666664 Y
47.18333333333333 t
47.49166666666667 u
47.5 t
47.50833333333333 wo
47.516666666666666 5
48.15 o
48.15833333333333 ut
48.541666666666664 YI
48.55 t
49.166666666666664 I
49.175 Y
49.2 t
49.575 yti
50.2 yt
50.208333333333336 i
50.56666666666667 I
50.583333333333336 Y
50.608333333333334 t
51.18333333333333 5
51.53333333333333 t
51.541666666666664 o
51.55833333333333 Y
51.56666666666667 1
51.7 u
52.2 1
52.575 1
52.583333333333336 6
53.208333333333336 61
53.583333333333336 51
54.225 1
54.233333333333334 5
54.6 1
54.608333333333334 6
55.208333333333336 61
55.575 1
55.6 5
56.18333333333333 1
56.208333333333336 h
56.21666666666667 l
56.55833333333333 6
56.59166666666667 D
57.15 1
57.25 f
57.49166666666667 1
57.516666666666666 5
57.525 h
57.53333333333333 l
57.55833333333333 f
58.075 l
58.13333333333333 1
58.15 j
58.24166666666667 h
58.483333333333334 l
58.5 D
58.50833333333333 6
59.166666666666664 1
59.233333333333334 f
59.525 1
59.541666666666664 l5
59.55 h
60.2 1
60.53333333333333 1
60.55 6
61.18333333333333 6
61.21666666666667 1
61.55 1
61.55833333333333 5
62.2 5
62.208333333333336 1
62.56666666666667 61
63.175 6
63.18333333333333 1
63.55 1
63.56666666666667 5
64.15 1
64.16666666666667 lh
64.49166666666666 6
64.53333333333333 d
65.125 1
65.13333333333334 D
65.475 5
65.5 f
65.51666666666667 h
66.15 1
66.15833333333333 o
66.48333333333333 D
66.5 o
66.51666666666667 6
66.56666666666666 p
67.1 8
67.10833333333333 o
67.11666666666666 d
67.45833333333333 h
67.49166666666666 4
67.5 s
68.075 4
68.10833333333333 o
68.5 94
69.13333333333334 4
69.15833333333333 9
69.49166666666666 4
69.5 8
70.10833333333333 4
70.11666666666666 8
70.475 4
70.5 9
71.10833333333333 9
71.125 4
71.50833333333334 4
71.51666666666667 8
72.11666666666666 4
72.15833333333333 v
72.16666666666667 l
72.18333333333334 j
72.48333333333333 9
72.55833333333334 v
72.71666666666667 l
73.13333333333334 4
73.14166666666667 h
73.175 l
73.475 v
73.48333333333333 lj
73.49166666666666 8
73.83333333333333 v
74.025 4
74.15833333333333 z
74.26666666666667 l
74.40833333333333 j
74.45 6
74.46666666666667 9
75.09166666666667 5
75.125 h
75.43333333333334 51
75.475 h
75.48333333333333 vl
76.025 v
76.03333333333333 1
76.15833333333333 z
76.29166666666667 l
76.44166666666666 1
76.45 6
76.45833333333333 j
77.075 1
77.13333333333334 h
77.45 51
77.50833333333334 h
77.51666666666667 vl
78.04166666666667 1
78.075 v
78.16666666666667 z
78.34166666666667 l
78.45 6
78.475 j
79.05833333333334 1
79.11666666666666 h
79.43333333333334 1
79.44166666666666 5
79.46666666666667 l
79.475 v
80.09166666666667 1
80.45 1
80.45833333333333 6
81.09166666666667 1
81.1 6
81.46666666666667 1
81.48333333333333 5
82.125 o1
82.46666666666667 GD
82.50833333333334 6
82.575 h
82.58333333333333 f
83.06666666666666 9
83.10833333333333 j
83.14166666666667 g
83.18333333333334 h
83.45833333333333 5
83.70833333333333 D
83.775 h
83.85833333333333 f
84.025 o
84.1 5
84.44166666666666 0
84.46666666666667 G
84.475 I
84.48333333333333 D
85.05 5
85.11666666666666 d
85.125 i
85.51666666666667 9
85.525 5
86.14166666666667 95
86.51666666666667 50
87.11666666666666 5
87.15 0
87.5 9
87.50833333333334 5
87.51666666666667 D
87.525 h
87.71666666666667 f
88.1 5
88.15833333333333 o
88.49166666666666 GD
88.51666666666667 o0
89.06666666666666 5
89.10833333333333 d
89.11666666666666 g
89.13333333333334 o
89.5 9
90.10833333333333 5
90.49166666666666 0
91.125 Y
91.19166666666666 u
91.46666666666667 s
91.50833333333334 8
92.175 t
92.5 E
92.50833333333334 ^
92.55 s
92.80833333333334 o
92.90833333333333 u
93.13333333333334 t
93.49166666666666 e
93.51666666666667 6
93.525 p
93.53333333333333 i
93.55833333333334 t
94.15 p
94.15833333333333 t
94.16666666666667 i
94.51666666666667 %
94.525 W
94.53333333333333 I
94.54166666666667 t
94.55 Y
95.15 Y
95.16666666666667 I
95.18333333333334 t
95.50833333333334 5
95.51666666666667 w
95.53333333333333 uto
96.15833333333333 t
96.16666666666667 u
96.175 o
96.55833333333334 I
96.56666666666666 t
96.575 Y
97.15 Y
97.15833333333333 I
97.19166666666666 t
97.54166666666667 t
97.55 y
97.55833333333334 i
98.16666666666667 y
98.175 t
98.18333333333334 i
98.55 t
98.55833333333334 Y
98.58333333333333 oI
99.18333333333334 8
99.55 8
99.55833333333334 O
99.56666666666666 g
99.58333333333333 4
99.65 s
99.66666666666667 d
99.69166666666666 p
100.18333333333334 4
100.55833333333334 4
100.58333333333333 9
101.225 4
101.58333333333333 4
101.59166666666667 8
102.20833333333333 8
102.23333333333333 4
102.575 4
102.59166666666667 9
103.19166666666666 94
103.58333333333333 4
103.6 8
104.18333333333334 l4
104.19166666666666 s
104.2 h
104.55833333333334 9
104.58333333333333 g
104.64166666666667 j
105.19166666666666 4
105.21666666666667 s
105.575 h
105.59166666666667 D
105.6 8
106.175 4
106.21666666666667 o
106.25 p
106.55833333333334 6
106.575 i9
107.2 t
107.21666666666667 5
107.55833333333334 Y
107.575 o1
108.2 1
108.21666666666667 o
108.225 u
108.275 i
108.60833333333333 6
108.63333333333334 w
109.20833333333333 1
109.26666666666667 w
109.6 u5
110.19166666666666 I
110.21666666666667 Y
110.225 w
110.23333333333333 1
110.59166666666667 6
110.6 w
110.60833333333333 yi
111.19166666666666 1
111.20833333333333 u
111.21666666666667 t
111.25 w
111.625 5
111.65 w
112.175 o
112.21666666666667 1
112.34166666666667 u
112.43333333333334 t
112.6 e
112.625 6
113.20833333333333 1
113.24166666666666 w
113.6 o
113.60833333333333 t
113.61666666666666 w
113.63333333333334 5
114.19166666666666 1
114.28333333333333 w
114.58333333333333 6
114.6 t
115.20833333333333 6
115.25833333333334 Q
115.575 6
115.59166666666667 Q
115.60833333333333 ut
115.61666666666666 2
116.24166666666666 Q2
116.25 ut
116.61666666666666 75
117.21666666666667 2
117.58333333333333 2
117.6 6
118.24166666666666 2
118.61666666666666 5
118.625 7
119.24166666666666 p
119.25833333333334 utI
119.26666666666667 2
119.64166666666667 6
119.9 p
119.90833333333333 I
120.05833333333334 u
120.19166666666666 2
120.3 t
120.575 5
120.59166666666667 7
121.175 2
121.20833333333333 p
121.21666666666667 u
121.225 I
121.23333333333333 t
121.55833333333334 6
122.08333333333333 I
122.14166666666667 2
122.2 u
122.525 e
122.55 64
123.13333333333334 E
123.15 e
123.25833333333334 r
123.55 5
123.56666666666666 5
124.25833333333334 o
125.28333333333333 w
125.6 6
125.60833333333333 6
125.63333333333334 t
126.21666666666667 o
126.63333333333334 w
127.25 t
127.59166666666667 T
127.6 ^
127.60833333333333 ^
128.20833333333334 o
128.625 w
129.25 y
129.60833333333332 7
129.65833333333333 o
129.675 p
130.625 h
130.63333333333333 lj
131.25833333333333 D
131.58333333333334 l
131.60833333333332 1
131.61666666666667 jh
131.625 f5
132.25833333333333 f
132.275 l
132.28333333333333 h
132.3 1
132.31666666666666 j
132.6 6
132.60833333333332 4
133.225 6
133.25 1
133.26666666666668 4
133.6 1
133.60833333333332 5
134.2 1
134.20833333333334 l
134.21666666666667 h
134.56666666666666 6
134.6 d
135.16666666666666 D1
135.175 h
135.50833333333333 5
135.55833333333334 h
135.56666666666666 f
136.15 1
136.20833333333334 o
136.53333333333333 6
136.55 G
136.55833333333334 D
136.56666666666666 o
137.09166666666667 1
137.16666666666666 o
137.175 d
137.51666666666668 5
137.525 h
137.54166666666666 s
138.14166666666668 1
138.15 o
138.23333333333332 s
138.525 6
139.15833333333333 I
139.16666666666666 8
139.175 D
139.21666666666667 s
139.24166666666667 o
139.4 o
139.55833333333334 4
140.15 4
140.18333333333334 oh
140.2 sD
140.54166666666666 9
140.56666666666666 4
141.16666666666666 9
141.19166666666666 4
141.53333333333333 4
141.54166666666666 8
142.15833333333333 8
142.16666666666666 4
142.525 4
142.54166666666666 9
143.16666666666666 9
143.175 4
143.53333333333333 84
144.15833333333333 8
144.175 4
144.53333333333333 4
144.55 9
145.11666666666667 9
145.13333333333333 4
145.53333333333333 8
145.54166666666666 4
146.09166666666667 4
146.125 v
146.13333333333333 l
146.15833333333333 j
146.51666666666668 6
146.525 9
146.74166666666667 z
146.775 l
147.125 5
147.14166666666668 h
147.5 v
147.50833333333333 l1
147.575 h
148.125 h
148.46666666666667 5
149.08333333333334 S
149.09166666666667 o
149.10833333333332 g
149.475 6
150.15 o
150.5 6
150.64166666666668 S
151.15 I
151.5 f
151.50833333333333 2
151.51666666666668 s
152.14166666666668 I
152.49166666666667 f
152.5 s
152.525 9
153.15833333333333 5
153.16666666666666 i
153.49166666666667 d
153.50833333333333 a
153.51666666666668 5
154.13333333333333 5
154.49166666666667 y
154.53333333333333 Y
154.69166666666666 u
155.075 s
155.475 t
156.06666666666666 t
156.09166666666667 o
156.10833333333332 s
156.5 E
156.8 o
157.13333333333333 t
157.48333333333332 e
157.54166666666666 s
157.825 p
157.86666666666667 I
158.08333333333334 t
158.13333333333333 a
158.48333333333332 W
158.50833333333333 s
158.51666666666668 i
159.15833333333333 t
159.5 o
159.525 wtY
159.71666666666667 u
160.16666666666666 t
160.55833333333334 e
161.21666666666667 w
161.56666666666666 t
162.21666666666667 w
162.56666666666666 W
163.23333333333332 e8
163.53333333333333 Y
163.54166666666666 e
163.55 o
163.58333333333334 4
164.19166666666666 4
164.20833333333334 e
164.58333333333334 4
164.59166666666667 9
165.20833333333334 4
165.55 4
165.55833333333334 8
166.20833333333334 8
166.225 4
166.58333333333334 4
166.60833333333332 9
167.20833333333334 4
167.21666666666667 9
167.6 4
167.625 8
168.16666666666666 4
168.24166666666667 lg
168.25833333333333 G
168.45833333333334 h
168.61666666666667 9
168.90833333333333 h
168.925 l
169.20833333333334 h
169.21666666666667 4
169.23333333333332 l
169.6 g
169.60833333333332 G
169.61666666666667 l8
169.88333333333333 h
169.90833333333333 l
170.2 4
170.20833333333334 h
170.21666666666667 l
170.58333333333334 l
170.59166666666667 g
170.6 G9
170.88333333333333 h
170.9 l
171.20833333333334 lh
171.23333333333332 5
171.56666666666666 1
171.575 g
171.58333333333334 L
171.59166666666667 G
171.68333333333334 l
171.88333333333333 h
171.90833333333333 l
172.16666666666666 1
172.19166666666666 h
172.20833333333334 l
172.55833333333334 6
172.58333333333334 lG
172.6 g
172.88333333333333 h
172.89166666666668 l
173.16666666666666 1
173.19166666666666 h
173.2 l
173.55 5
173.56666666666666 G
173.575 l
173.58333333333334 g
173.85 h
173.88333333333333 l
174.15833333333333 1
174.16666666666666 h
174.18333333333334 l
174.55833333333334 l6
174.575 G
175.175 j
175.19166666666666 g
175.2 1
175.575 5
175.85 hD
175.99166666666667 f
176.13333333333333 1
176.16666666666666 o
176.51666666666668 6
176.54166666666666 i
177.1 1
177.125 Y
177.51666666666668 u
177.525 5
177.53333333333333 o
178.10833333333332 1
178.16666666666666 w
178.50833333333333 w
178.51666666666668 Y6
178.525 I
179.14166666666668 6
179.18333333333334 u
179.51666666666668 u
179.53333333333333 tp
179.54166666666666 I
179.55 2
180.125 2
180.13333333333333 I
180.14166666666668 p
180.15 t
180.15833333333333 u
180.53333333333333 7
180.54166666666666 2
181.175 2
181.54166666666666 2
181.55 6
182.18333333333334 6
182.2 2
182.55833333333334 72
183.19166666666666 7
183.2 2
183.55833333333334 6
183.56666666666666 2
184.16666666666666 6
184.175 2
184.54166666666666 2
184.55 7
185.14166666666668 7
185.15 2
185.53333333333333 2
185.54166666666666 6
186.08333333333334 2
186.1 p
186.46666666666667 7
186.475 P
187.075 a
187.09166666666667 5
187.44166666666666 5
187.46666666666667 h
187.95 a
188.46666666666667 h
188.5 a
189.125 o
189.5 O
189.51666666666668 o
189.65833333333333 p
190.15 g
190.54166666666666 p
191.15833333333333 i
191.54166666666666 I
191.68333333333334 o
192.15 f
192.55 o
193.13333333333333 I
193.55 i
194.13333333333333 d
194.54166666666666 y
195.15833333333333 Y
195.51666666666668 5
195.54166666666666 1
195.625 o
195.80833333333334 u
196.19166666666666 1
196.20833333333334 w
196.575 I6
196.58333333333334 Y
196.59166666666667 w
197.14166666666668 1
197.19166666666666 w
197.2 y
197.53333333333333 5
197.54166666666666 1
197.63333333333333 o
197.78333333333333 y
197.95 t
198.13333333333333 1
198.21666666666667 w
198.51666666666668 6
198.6 q
199.10833333333332 1
199.19166666666666 (
199.525 5
199.61666666666667 0
200.16666666666666 1
200.175 wt
200.24166666666667 0
200.55 61
201.16666666666666 1
201.25 6
201.54166666666666 1
201.55 5
202.13333333333333 1
202.51666666666668 1
202.54166666666666 6
203.16666666666666 8
203.18333333333334 t
203.525 tO
203.55833333333334 4
203.58333333333334 p
204.11666666666667 4
204.15 t
204.15833333333333 s
204.55 94
204.55833333333334 ts
204.6 y
205.10833333333332 4
205.15 O
205.16666666666666 t
205.26666666666668 p
205.50833333333333 4
205.51666666666668 8
205.55 ts
206.13333333333333 4
206.15833333333333 s
206.16666666666666 t
206.5 4
206.50833333333333 9
206.54166666666666 t
206.55 O
207.11666666666667 4
207.15 p
207.15833333333333 t
207.49166666666667 8
207.5 4
207.50833333333333 t
207.51666666666668 p
207.525 s
208.10833333333332 4
208.125 p
208.14166666666668 t
208.15 s
208.51666666666668 9
208.525 4
209.11666666666667 4
209.14166666666668 9
209.51666666666668 4
209.53333333333333 8
210.06666666666666 4
210.13333333333333 t
210.5 Y
210.51666666666668 t96
211.08333333333334 8
211.09166666666667 u
211.1 t
211.48333333333332 1
212.05833333333334 u
212.1 o
212.49166666666667 8
212.58333333333334 w
213.075 T
213.09166666666667 wi
213.45 6
214.11666666666667 w
214.48333333333332 6
214.50833333333333 T
215.08333333333334 2
215.1 ut
215.51666666666668 2
215.53333333333333 1
216.13333333333333 Q
216.525 2
217.11666666666667 y
217.125 r
217.13333333333333 q
217.50833333333333 5
218.15833333333333 q
218.51666666666668 5
219.18333333333334 q
219.56666666666666 1
220.21666666666667 w
220.24166666666667 e
220.54166666666666 8
220.56666666666666 t
220.575 wu
221.175 i
221.18333333333334 T
221.2 w
221.575 6
222.25833333333333 w
222.60833333333332 T
222.63333333333333 6
223.25 2
223.25833333333333 w
223.61666666666667 u
223.625 t
223.64166666666668 2
224.3 Q
224.64166666666668 2
224.69166666666666 t
225.25833333333333 5
225.275 yrq
225.64166666666668 5
225.96666666666667 i
226.05 y
226.1 r
226.25 w
226.61666666666667 5
226.625 q
227.2 (
227.575 0
227.59166666666667 1
228.20833333333334 w
228.59166666666667 wt
228.6 u8
229.19166666666666 6
229.2 T
229.20833333333334 wi
229.6 6
230.25 w
230.60833333333332 T
230.625 6
231.225 2
231.25833333333333 w
231.59166666666667 2
231.6 u
231.625 t
232.20833333333334 Q
232.6 2
232.61666666666667 t
233.2 q
233.56666666666666 u
233.58333333333334 r
233.59166666666667 5
234.2 5
234.26666666666668 4
234.6 t
234.61666666666667 Y
234.65833333333333 u
235.2 s
235.59166666666667 t
236.2 o
236.20833333333334 t
236.21666666666667 s
236.55 E
236.84166666666667 p
236.90833333333333 o
237.18333333333334 t
237.51666666666668 e
237.55 s
237.825 p
237.85833333333332 I
238.025 t
238.48333333333332 W
238.5 s
238.50833333333333 i
239.075 t
239.10833333333332 w
239.44166666666666 Y
239.69166666666666 u
239.81666666666666 t
239.83333333333334 y
240.03333333333333 w
240.41666666666666 t
240.425 q
241.0 (
241.00833333333333 t
241.175 0
241.975 1
241.98333333333332 1
242.03333333333333 7
245.525 mZ
245.85 x
245.95833333333334 v
246.10833333333332 m
246.275 x
246.43333333333334 m
246.575 x
246.71666666666667 m
246.88333333333333 x
247.00833333333333 m
247.09166666666667 1
247.14166666666668 x
247.3 m
247.44166666666666 x
247.54166666666666 1
247.6 m
247.73333333333332 x
247.89166666666668 m
247.91666666666666 1
248.03333333333333 x
248.20833333333334 m1
248.34166666666667 x
248.45 1
248.5 m
248.64166666666668 x
248.70833333333334 1
248.83333333333334 m
248.90833333333333 1
248.95 x
249.10833333333332 m
249.13333333333333 1
249.26666666666668 x
249.29166666666666 1
249.40833333333333 m
249.53333333333333 1
249.56666666666666 x
249.69166666666666 1
249.73333333333332 m
249.88333333333333 x
249.90833333333333 1
250.05 m
250.16666666666666 x
250.25833333333333 1
